gspp_id,gspp_title,gspp_level,coverage,confidence,gs_ids,gs_titles,gs_levels,rationale,gap_notes,model,timestamp
KONF.12.1.5,HTTP Strict Transport Security (HSTS),normal-SdT,vollständig,0.6592,APP.1.2.A2; APP.3.1.A21; APP.3.2.A11; APP.1.2.A3; APP.1.2.A13,APP.1.2.A2: Unterstützung sicherer Verschlüsselung der Kommunikation; APP.3.1.A21: Sichere HTTP-Konfiguration bei Webanwendungen; APP.3.2.A11: Verschlüsselung über TLS; APP.1.2.A3: Verwendung von vertrauenswürdigen Zertifikaten; APP.1.2.A13: Nutzung von DNS-over-HTTPS,Basis; Standard; Basis; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.12.1.6,JavaScript,erhöht,vollständig,0.6186,APP.1.2.A7; APP.3.1.A21; APP.1.2.A1,APP.1.2.A7: Datensparsamkeit in Webbrowsern; APP.3.1.A21: Sichere HTTP-Konfiguration bei Webanwendungen; APP.1.2.A1: Verwendung von grundlegenden Sicherheitsmechanismen,Standard; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.12.1.7,Filtern schädlicher Webinhalte,normal-SdT,vollständig,0.6404,APP.3.1.A12; APP.1.2.A11; APP.3.1.A21; APP.3.1.A7; APP.3.1.A20,APP.3.1.A12: Sichere Konfiguration; APP.1.2.A11: Überprüfung auf schädliche Inhalte; APP.3.1.A21: Sichere HTTP-Konfiguration bei Webanwendungen; APP.3.1.A7: Schutz vor unerlaubter automatisierter Nutzung; APP.3.1.A20: Einsatz von Web Application Firewalls,Standard; Erhöht; Standard; Basis; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.12.1.8,Duplikate im Verzeichnisbaum,normal-SdT,vollständig,0.6457,APP.2.3.A9; APP.2.3.A8; APP.2.3.A3,APP.2.3.A9: Partitionierung und Replikation bei OpenLDAP; APP.2.3.A8: Einschränkungen von Attributen bei OpenLDAP; APP.2.3.A3: Sichere Konfiguration von OpenLDAP,Standard; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.12.1.9,Journaling,normal-SdT,vollständig,0.6161,APP.3.3.A7; SYS.1.1.A21,APP.3.3.A7: Auswahl eines Dateisystems; SYS.1.1.A21: Betriebsdokumentation für Server,Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.12.1.10,HTTP-Response-Header,normal-SdT,vollständig,0.7301,APP.3.1.A21,APP.3.1.A21: Sichere HTTP-Konfiguration bei Webanwendungen,Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.12.1.11,Aktive Dateiinhalte,normal-SdT,vollständig,0.6953,APP.1.1.A13; APP.1.1.A15; APP.1.1.A2; APP.1.1.A3; APP.1.1.A17,APP.1.1.A13: Verwendung von Viewer-Funktionen; APP.1.1.A15: Einsatz von Verschlüsselung und Digitalen Signaturen; APP.1.1.A2: Einschränken von Aktiven Inhalten; APP.1.1.A3: Sicheres Öffnen von Dokumenten aus externen Quellen; APP.1.1.A17: Sensibilisierung zu spezifischen Office-Eigenschaften,Standard; Erhöht; Basis; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.12.2,Verschlüsselungsstatus der aktuellen Verbindung,normal-SdT,vollständig,0.6534,APP.1.2.A3; APP.1.2.A2; APP.3.2.A11; APP.2.1.A13; NET.3.2.A21,APP.1.2.A3: Verwendung von vertrauenswürdigen Zertifikaten; APP.1.2.A2: Unterstützung sicherer Verschlüsselung der Kommunikation; APP.3.2.A11: Verschlüsselung über TLS; APP.2.1.A13: Absicherung der Kommunikation mit Verzeichnisdiensten; NET.3.2.A21: Temporäre Entschlüsselung des Datenverkehrs,Basis; Basis; Basis; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.12.3,Cookies,normal-SdT,vollständig,0.6462,APP.1.2.A7; APP.3.1.A21; APP.3.1.A12; APP.1.2.A10; APP.1.2.A1,APP.1.2.A7: Datensparsamkeit in Webbrowsern; APP.3.1.A21: Sichere HTTP-Konfiguration bei Webanwendungen; APP.3.1.A12: Sichere Konfiguration; APP.1.2.A10: Verwendung des privaten Modus; APP.1.2.A1: Verwendung von grundlegenden Sicherheitsmechanismen,Standard; Standard; Standard; Erhöht; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.12.4,Speicherung von Zugangsdaten,normal-SdT,vollständig,0.6587,APP.1.2.A6; OPS.1.1.7.A6; SYS.2.1.A28; APP.3.2.A5; APP.1.2.A7,APP.1.2.A6: Kennwortmanagement im Webbrowser; OPS.1.1.7.A6: Absicherung des Zugriffs auf die Systemmanagement-Lösung; SYS.2.1.A28: Verschlüsselung der Clients; APP.3.2.A5: Authentisierung; APP.1.2.A7: Datensparsamkeit in Webbrowsern,Basis; Basis; Erhöht; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.12.5,Auto-Vervollständigung von Daten,normal-SdT,vollständig,0.6382,APP.1.2.A7; APP.1.2.A10,APP.1.2.A7: Datensparsamkeit in Webbrowsern; APP.1.2.A10: Verwendung des privaten Modus,Standard; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.12.6,Browser-Historie,erhöht,vollständig,0.6194,APP.1.2.A7,APP.1.2.A7: Datensparsamkeit in Webbrowsern,Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.12.7,Erweiterte Attribute,normal-SdT,vollständig,0.6589,APP.3.4.A5; APP.3.4.A3,APP.3.4.A5: Sichere Konfiguration der Zugriffssteuerung bei einem Samba-Server; APP.3.4.A3: Sichere Konfiguration eines Samba-Servers,Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.12.9,Information über Aufzeichnung,normal-SdT,vollständig,0.6095,APP.5.4.A10,APP.5.4.A10: Absicherung und Einschränkung von Auswertungen von Inhalten,Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.12.10,Cookie-Attribute,normal-SdT,vollständig,0.6409,APP.3.1.A21; APP.1.2.A7; APP.1.2.A1; APP.3.1.A12,APP.3.1.A21: Sichere HTTP-Konfiguration bei Webanwendungen; APP.1.2.A7: Datensparsamkeit in Webbrowsern; APP.1.2.A1: Verwendung von grundlegenden Sicherheitsmechanismen; APP.3.1.A12: Sichere Konfiguration,Standard; Standard; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.12.12,Verbindungsprotokoll,normal-SdT,vollständig,0.6231,NET.4.1.A5; OPS.1.1.5.A3; NET.4.3.A9,NET.4.1.A5: Protokollierung bei TK-Anlagen; OPS.1.1.5.A3: Konfiguration der Protokollierung auf System- und Netzebene; NET.4.3.A9: Nutzung von Sende- und Empfangsprotokollen,Basis; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.12.13,Sendebericht,normal-SdT,vollständig,0.6678,NET.4.3.A9; NET.4.3.A15; NET.4.3.A3; NET.4.3.A2; NET.4.3.A10,"NET.4.3.A9: Nutzung von Sende- und Empfangsprotokollen; NET.4.3.A15: Ankündigung und Rückversicherung im Umgang mit Faxsendungen; NET.4.3.A3: Sicherer Betrieb eines Faxservers; NET.4.3.A2: Informationen für Mitarbeitende über die Faxnutzung; NET.4.3.A10: Kontrolle programmierbarer Zieladressen, Protokolle und Verteilerlisten",Standard; Erhöht; Basis; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.12.14,DNS-Falschinformationen,normal-SdT,vollständig,0.6472,APP.3.6.A4; APP.3.6.A6; APP.3.6.A7; APP.3.6.A1; APP.3.6.A10,APP.3.6.A4: Sichere Grundkonfiguration eines DNS-Servers; APP.3.6.A6: Absicherung von dynamischen DNS-Updates; APP.3.6.A7: Überwachung von DNS-Servern; APP.3.6.A1: Planung des DNS-Einsatzes; APP.3.6.A10: Auswahl eines geeigneten DNS-Server-Produktes,Basis; Basis; Basis; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.13.1,Filtern schädlicher Nachrichten,normal-SdT,vollständig,0.6494,APP.5.3.A1; APP.5.3.A4; NET.3.2.A28; APP.5.3.A2; OPS.1.1.4.A7,APP.5.3.A1: Sichere Konfiguration der E-Mail-Clients; APP.5.3.A4: Spam- und Virenschutz auf dem E-Mail-Server; NET.3.2.A28: Zentrale Filterung von aktiven Inhalten; APP.5.3.A2: Sicherer Betrieb von E-Mail-Servern; OPS.1.1.4.A7: Sensibilisierung und Verpflichtung der Benutzenden,Basis; Basis; Erhöht; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.13.1.1,SPAM-Filter,normal-SdT,vollständig,0.6616,APP.5.3.A4; APP.5.3.A8; APP.5.3.A2; APP.5.3.A1; APP.5.3.A9,APP.5.3.A4: Spam- und Virenschutz auf dem E-Mail-Server; APP.5.3.A8: Umgang mit Spam durch Benutzende; APP.5.3.A2: Sicherer Betrieb von E-Mail-Servern; APP.5.3.A1: Sichere Konfiguration der E-Mail-Clients; APP.5.3.A9: Erweiterte Sicherheitsmaßnahmen auf dem E-Mail-Server,Basis; Standard; Basis; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.13.1.2,Interpretation aktiver Inhalte,normal-SdT,vollständig,0.6327,APP.1.1.A2; APP.5.3.A1; APP.5.4.A10; APP.3.1.A12; APP.1.2.A7,APP.1.1.A2: Einschränken von Aktiven Inhalten; APP.5.3.A1: Sichere Konfiguration der E-Mail-Clients; APP.5.4.A10: Absicherung und Einschränkung von Auswertungen von Inhalten; APP.3.1.A12: Sichere Konfiguration; APP.1.2.A7: Datensparsamkeit in Webbrowsern,Basis; Basis; Standard; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.13.2.1,Verifikation der Sendeberechtigung,normal-SdT,vollständig,0.6948,APP.5.3.A9; APP.5.3.A2; APP.5.3.A4; APP.5.3.A1; APP.5.3.A12,APP.5.3.A9: Erweiterte Sicherheitsmaßnahmen auf dem E-Mail-Server; APP.5.3.A2: Sicherer Betrieb von E-Mail-Servern; APP.5.3.A4: Spam- und Virenschutz auf dem E-Mail-Server; APP.5.3.A1: Sichere Konfiguration der E-Mail-Clients; APP.5.3.A12: Überwachung öffentlicher Block-Listen,Standard; Basis; Basis; Basis; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.13.2.2,Verifikation der Serversignatur,normal-SdT,vollständig,0.636,APP.5.3.A9; APP.5.3.A10; APP.5.3.A2; APP.5.3.A1,APP.5.3.A9: Erweiterte Sicherheitsmaßnahmen auf dem E-Mail-Server; APP.5.3.A10: Ende-zu-Ende-Verschlüsselung und Signatur; APP.5.3.A2: Sicherer Betrieb von E-Mail-Servern; APP.5.3.A1: Sichere Konfiguration der E-Mail-Clients,Standard; Erhöht; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.13.3,Kryptographische Signatur des Mailservers,normal-SdT,vollständig,0.6707,APP.5.3.A9; APP.5.3.A10; APP.5.3.A2; APP.5.3.A1,APP.5.3.A9: Erweiterte Sicherheitsmaßnahmen auf dem E-Mail-Server; APP.5.3.A10: Ende-zu-Ende-Verschlüsselung und Signatur; APP.5.3.A2: Sicherer Betrieb von E-Mail-Servern; APP.5.3.A1: Sichere Konfiguration der E-Mail-Clients,Standard; Erhöht; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.13.5,Publikation der Sendeberechtigung,normal-SdT,vollständig,0.6919,APP.5.3.A9; APP.5.3.A2; APP.5.3.A1; APP.5.3.A6; APP.5.3.A4,APP.5.3.A9: Erweiterte Sicherheitsmaßnahmen auf dem E-Mail-Server; APP.5.3.A2: Sicherer Betrieb von E-Mail-Servern; APP.5.3.A1: Sichere Konfiguration der E-Mail-Clients; APP.5.3.A6: Festlegung einer Sicherheitsrichtlinie für E-Mail; APP.5.3.A4: Spam- und Virenschutz auf dem E-Mail-Server,Standard; Basis; Basis; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.13.5.1,Strenge Senderpolicy,normal-SdT,vollständig,0.6817,APP.5.3.A9; APP.5.3.A2; APP.5.3.A1; APP.5.3.A4; APP.5.3.A6,APP.5.3.A9: Erweiterte Sicherheitsmaßnahmen auf dem E-Mail-Server; APP.5.3.A2: Sicherer Betrieb von E-Mail-Servern; APP.5.3.A1: Sichere Konfiguration der E-Mail-Clients; APP.5.3.A4: Spam- und Virenschutz auf dem E-Mail-Server; APP.5.3.A6: Festlegung einer Sicherheitsrichtlinie für E-Mail,Standard; Basis; Basis; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.13.6,Publikation der Serversignatur,normal-SdT,vollständig,0.6501,APP.5.3.A9; APP.3.6.A17; APP.5.3.A2,APP.5.3.A9: Erweiterte Sicherheitsmaßnahmen auf dem E-Mail-Server; APP.3.6.A17: Einsatz von DNSSEC; APP.5.3.A2: Sicherer Betrieb von E-Mail-Servern,Standard; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.13.9,Publikation der DMARC-Richtlinie,normal-SdT,vollständig,0.6679,APP.5.3.A9,APP.5.3.A9: Erweiterte Sicherheitsmaßnahmen auf dem E-Mail-Server,Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.13.10,Authentifizierung der Server-Zertifikate über DNS,normal-SdT,vollständig,0.6569,APP.5.3.A9; APP.5.3.A2; APP.3.6.A17; APP.3.6.A4; APP.3.6.A18,APP.5.3.A9: Erweiterte Sicherheitsmaßnahmen auf dem E-Mail-Server; APP.5.3.A2: Sicherer Betrieb von E-Mail-Servern; APP.3.6.A17: Einsatz von DNSSEC; APP.3.6.A4: Sichere Grundkonfiguration eines DNS-Servers; APP.3.6.A18: Erweiterte Absicherung von Zonentransfers,Standard; Basis; Standard; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.13.11,MTA-STS,normal-SdT,vollständig,0.6235,APP.5.3.A2; APP.5.3.A9; APP.1.2.A2; APP.3.6.A18; APP.5.3.A1,APP.5.3.A2: Sicherer Betrieb von E-Mail-Servern; APP.5.3.A9: Erweiterte Sicherheitsmaßnahmen auf dem E-Mail-Server; APP.1.2.A2: Unterstützung sicherer Verschlüsselung der Kommunikation; APP.3.6.A18: Erweiterte Absicherung von Zonentransfers; APP.5.3.A1: Sichere Konfiguration der E-Mail-Clients,Basis; Standard; Basis; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.14.1,Verschlüsselung beim Transport,normal-SdT,vollständig,0.6871,APP.2.1.A13; APP.5.4.A6; SYS.1.8.A23; APP.4.3.A16; NET.1.1.A34,APP.2.1.A13: Absicherung der Kommunikation mit Verzeichnisdiensten; APP.5.4.A6: Verschlüsselung von UCC-Daten; SYS.1.8.A23: Einsatz von Verschlüsselung für Speicherlösungen; APP.4.3.A16: Verschlüsselung der Datenbankanbindung; NET.1.1.A34: Einsatz kryptografischer Verfahren auf Netzebene,Standard; Basis; Erhöht; Standard; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.14.1.1,Obligatorische Verschlüsselung,normal-SdT,vollständig,0.6704,APP.2.1.A13; SYS.2.1.A18; SYS.2.1.A28; NET.1.1.A34; APP.3.2.A11,APP.2.1.A13: Absicherung der Kommunikation mit Verzeichnisdiensten; SYS.2.1.A18: Nutzung von verschlüsselten Kommunikationsverbindungen; SYS.2.1.A28: Verschlüsselung der Clients; NET.1.1.A34: Einsatz kryptografischer Verfahren auf Netzebene; APP.3.2.A11: Verschlüsselung über TLS,Standard; Standard; Erhöht; Erhöht; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.14.2,Source Port Randomisierung,normal-SdT,vollständig,0.6253,APP.3.6.A4,APP.3.6.A4: Sichere Grundkonfiguration eines DNS-Servers,Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.14.3,Iterative Beantwortung,normal-SdT,vollständig,0.639,APP.3.6.A4; APP.3.6.A6; APP.3.6.A7; APP.3.6.A1; APP.3.6.A10,APP.3.6.A4: Sichere Grundkonfiguration eines DNS-Servers; APP.3.6.A6: Absicherung von dynamischen DNS-Updates; APP.3.6.A7: Überwachung von DNS-Servern; APP.3.6.A1: Planung des DNS-Einsatzes; APP.3.6.A10: Auswahl eines geeigneten DNS-Server-Produktes,Basis; Basis; Basis; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.15.3,Denial of Service,erhöht,vollständig,0.6403,NET.1.1.A30; APP.3.2.A18,NET.1.1.A30: Schutz vor Distributed-Denial-of-Service; APP.3.2.A18: Schutz vor Denial-of-Service-Angriffen,Erhöht; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
KONF.15.4,Überbuchung von virtualisierten Ressourcen,erhöht,vollständig,0.6203,SYS.1.5.A21; SYS.1.5.A6; SYS.1.5.A2,SYS.1.5.A21: Sichere Konfiguration virtueller IT-Systeme bei erhöhtem Schutzbedarf; SYS.1.5.A6: Protokollierung in der virtuellen Infrastruktur; SYS.1.5.A2: Sicherer Einsatz virtueller IT-Systeme,Erhöht; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.1.1,Verfahren und Regelungen,normal-SdT,vollständig,0.6643,DER.4.A7; CON.3.A2; DER.4.A14; OPS.1.1.7.A16; CON.3.A4,DER.4.A7: Erstellung eines Notfallkonzepts; CON.3.A2: Festlegung der Verfahrensweisen für die Datensicherung; DER.4.A14: Regelmäßige Überprüfung und Verbesserung der Notfallmaßnahmen; OPS.1.1.7.A16: Einbindung des Systemmanagements in die Notfallplanung; CON.3.A4: Erstellung von Datensicherungsplänen,Erhöht; Basis; Erhöht; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.1.1.1,Dokumentation,normal-SdT,vollständig,0.6887,DER.4.A12; OPS.1.1.2.A11; OPS.1.1.5.A1; DER.4.A14; OPS.1.1.1.A13,DER.4.A12: Dokumentation im Notfallmanagement-Prozess; OPS.1.1.2.A11: Dokumentation von IT-Administrationstätigkeiten; OPS.1.1.5.A1: Erstellung einer Sicherheitsrichtlinie für die Protokollierung; DER.4.A14: Regelmäßige Überprüfung und Verbesserung der Notfallmaßnahmen; OPS.1.1.1.A13: Absicherung der Betriebsmittel und der Dokumentation,Erhöht; Standard; Basis; Erhöht; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.1.1.2,Zuweisung der Aufgaben,normal-SdT,vollständig,0.6571,OPS.1.1.1.A2; DER.4.A14; DER.4.A7; OPS.1.1.1.A12; OPS.1.1.1.A1,OPS.1.1.1.A2: Festlegung von Rollen und Berechtigungen für den IT-Betrieb; DER.4.A14: Regelmäßige Überprüfung und Verbesserung der Notfallmaßnahmen; DER.4.A7: Erstellung eines Notfallkonzepts; OPS.1.1.1.A12: Spezifikation und Umsetzung klarer Betriebsprozesse; OPS.1.1.1.A1: Festlegung der Aufgaben und Zuständigkeiten des IT-Betriebs,Basis; Erhöht; Erhöht; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.1.1.3,Bekanntgabe,normal-SdT,vollständig,0.6564,DER.4.A7; DER.4.A12; DER.4.A8; OPS.2.3.A20; DER.4.A14,DER.4.A7: Erstellung eines Notfallkonzepts; DER.4.A12: Dokumentation im Notfallmanagement-Prozess; DER.4.A8: Integration der Mitarbeitenden in den Notfallmanagement-Prozess; OPS.2.3.A20: Etablierung sowie Einbeziehung von Anbietenden von Outsourcing im Notfallkonzept; DER.4.A14: Regelmäßige Überprüfung und Verbesserung der Notfallmaßnahmen,Erhöht; Erhöht; Erhöht; Standard; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.2.1,Verfahren und Regelungen,normal-SdT,vollständig,0.6333,DER.4.A7; OPS.2.3.A20; OPS.1.1.1.A17; DER.4.A16; DER.4.A9,DER.4.A7: Erstellung eines Notfallkonzepts; OPS.2.3.A20: Etablierung sowie Einbeziehung von Anbietenden von Outsourcing im Notfallkonzept; OPS.1.1.1.A17: Planung des IT-Betriebs unter besonderer Berücksichtigung von Mangel- und Notsituationen; DER.4.A16: Notfallvorsorge- und Notfallreaktionsplanung für ausgelagerte Komponenten; DER.4.A9: Integration von Notfallmanagement in organisationsweite Abläufe und Prozesse,Erhöht; Standard; Standard; Erhöht; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.2.1.1,Rollen,normal-SdT,vollständig,0.6848,DER.4.A7; OPS.2.3.A20; DER.4.A5; OPS.1.1.1.A17; DER.4.A10,DER.4.A7: Erstellung eines Notfallkonzepts; OPS.2.3.A20: Etablierung sowie Einbeziehung von Anbietenden von Outsourcing im Notfallkonzept; DER.4.A5: Aufbau einer geeigneten Organisationsstruktur für das Notfallmanagement; OPS.1.1.1.A17: Planung des IT-Betriebs unter besonderer Berücksichtigung von Mangel- und Notsituationen; DER.4.A10: Tests und Notfallübungen,Erhöht; Standard; Erhöht; Standard; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.2.1.2,Alarmierung,normal-SdT,vollständig,0.6747,DER.1.A3; DER.4.A16; DER.4.A7; DER.1.A15; DER.4.A10,DER.1.A3: Festlegung von Meldewegen für sicherheitsrelevante Ereignisse; DER.4.A16: Notfallvorsorge- und Notfallreaktionsplanung für ausgelagerte Komponenten; DER.4.A7: Erstellung eines Notfallkonzepts; DER.1.A15: Zentrale Detektion und Echtzeitüberprüfung von Ereignismeldungen; DER.4.A10: Tests und Notfallübungen,Basis; Erhöht; Erhöht; Erhöht; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.2.1.3,Stabsraum,erhöht,vollständig,0.6033,DER.4.A16,DER.4.A16: Notfallvorsorge- und Notfallreaktionsplanung für ausgelagerte Komponenten,Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.3.1,Wiederanlaufplan,normal-SdT,vollständig,0.6403,DER.4.A7; OPS.1.1.1.A17; OPS.1.2.5.A21; OPS.1.1.1.A7; OPS.1.1.1.A4,DER.4.A7: Erstellung eines Notfallkonzepts; OPS.1.1.1.A17: Planung des IT-Betriebs unter besonderer Berücksichtigung von Mangel- und Notsituationen; OPS.1.2.5.A21: Erstellung eines Notfallplans für den Ausfall der Fernwartung; OPS.1.1.1.A7: Sicherstellung eines ordnungsgemäßen IT-Betriebs; OPS.1.1.1.A4: Bereitstellen ausreichender Personal- und Sachressourcen,Erhöht; Standard; Standard; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.3.3,Sensibilisierung zum Vorgehen im Notfall,normal-SdT,vollständig,0.6452,DER.4.A8; DER.1.A4; DER.4.A7; DER.4.A10; DER.2.1.A9,DER.4.A8: Integration der Mitarbeitenden in den Notfallmanagement-Prozess; DER.1.A4: Sensibilisierung der Mitarbeitenden; DER.4.A7: Erstellung eines Notfallkonzepts; DER.4.A10: Tests und Notfallübungen; DER.2.1.A9: Festlegung von Meldewegen für Sicherheitsvorfälle,Erhöht; Basis; Erhöht; Erhöht; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.3.4,Funktionstest,erhöht,vollständig,0.6757,DER.4.A10; DER.4.A14; DER.4.A16; DER.4.A7; DER.4.A15,DER.4.A10: Tests und Notfallübungen; DER.4.A14: Regelmäßige Überprüfung und Verbesserung der Notfallmaßnahmen; DER.4.A16: Notfallvorsorge- und Notfallreaktionsplanung für ausgelagerte Komponenten; DER.4.A7: Erstellung eines Notfallkonzepts; DER.4.A15: Bewertung der Leistungsfähigkeit des Notfallmanagementsystems,Erhöht; Erhöht; Erhöht; Erhöht; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.3.5,Ausweich-Telekommunikation,normal-SdT,vollständig,0.625,DER.2.2.A4; OPS.1.2.5.A21; OPS.2.3.A20; DER.2.3.A8,"DER.2.2.A4: Festlegung von Schnittstellen zum Krisen- und Notfallmanagement; OPS.1.2.5.A21: Erstellung eines Notfallplans für den Ausfall der Fernwartung; OPS.2.3.A20: Etablierung sowie Einbeziehung von Anbietenden von Outsourcing im Notfallkonzept; DER.2.3.A8: Etablierung sicherer, unabhängiger Kommunikationskanäle",Standard; Standard; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.3.6,Sicherheitsmechanismen,normal-SdT,vollständig,0.6078,DER.4.A7; DER.4.A16; DER.2.1.A10; DER.2.1.A5; DER.4.A14,DER.4.A7: Erstellung eines Notfallkonzepts; DER.4.A16: Notfallvorsorge- und Notfallreaktionsplanung für ausgelagerte Komponenten; DER.2.1.A10: Eindämmen der Auswirkung von Sicherheitsvorfällen; DER.2.1.A5: Behebung von Sicherheitsvorfällen; DER.4.A14: Regelmäßige Überprüfung und Verbesserung der Notfallmaßnahmen,Erhöht; Erhöht; Standard; Basis; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.4.1,Dokumentation der Quellen,normal-SdT,vollständig,0.6966,CON.3.A6; CON.3.A2; CON.3.A4; CON.3.A1; CON.3.A14,CON.3.A6: Entwicklung eines Datensicherungskonzepts; CON.3.A2: Festlegung der Verfahrensweisen für die Datensicherung; CON.3.A4: Erstellung von Datensicherungsplänen; CON.3.A1: Erhebung der Einflussfaktoren für Datensicherungen; CON.3.A14: Schutz von Datensicherungen,Standard; Basis; Basis; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.4.2,Sicherung des Systems,normal-SdT,vollständig,0.6646,CON.3.A6; CON.3.A4; CON.3.A2; DER.2.1.A6; CON.3.A7,CON.3.A6: Entwicklung eines Datensicherungskonzepts; CON.3.A4: Erstellung von Datensicherungsplänen; CON.3.A2: Festlegung der Verfahrensweisen für die Datensicherung; DER.2.1.A6: Wiederherstellung der Betriebsumgebung nach Sicherheitsvorfällen; CON.3.A7: Beschaffung eines geeigneten Datensicherungssystems,Standard; Basis; Basis; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.4.3,Sicherung der Anwendung,normal-SdT,vollständig,0.6514,CON.3.A6; CON.3.A4; DER.2.1.A6; DER.4.A7; OPS.1.1.2.A26,CON.3.A6: Entwicklung eines Datensicherungskonzepts; CON.3.A4: Erstellung von Datensicherungsplänen; DER.2.1.A6: Wiederherstellung der Betriebsumgebung nach Sicherheitsvorfällen; DER.4.A7: Erstellung eines Notfallkonzepts; OPS.1.1.2.A26: Backup der Konfiguration,Standard; Basis; Basis; Erhöht; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
NOT.4.4,Automatische Datensicherung,normal-SdT,vollständig,0.6339,CON.3.A2; CON.3.A6; CON.3.A14; CON.3.A4; CON.3.A15,CON.3.A2: Festlegung der Verfahrensweisen für die Datensicherung; CON.3.A6: Entwicklung eines Datensicherungskonzepts; CON.3.A14: Schutz von Datensicherungen; CON.3.A4: Erstellung von Datensicherungsplänen; CON.3.A15: Regelmäßiges Testen der Datensicherungen,Basis; Standard; Basis; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
